   1.66889336E-07   0.00000000       0.00000000    
   3.69556761       36.6612663      -30.3036804    
   31.5156384       5.66539145     -0.719652116    
   12.6785326       8.31016064      -12.4187307    
   18.6433926       35.0580444       22.6734734    
  -22.4570007      -18.7445259       15.9875193    
  -18.4447765       38.0108109       29.5704384    
   20.3597775       9.07117462       35.5437431    
   10.8371181      -11.9055862      -35.9926910    
  -28.6754379      -2.88815093       16.8363304    
   5.22982168      -29.7297592      -3.53671122    
   5.04922056       10.8905592      -5.56326532    
  -33.8655510       9.00063896       9.22256565    
  -22.5673790      -6.02778339       15.5369120    
  -14.2280626      -26.5948963       26.2904377    
   9.94547081      -20.4777679       33.4086609    
   12.1070547      -23.7502117      -1.33483040    
  -13.7815313      -4.23743963       25.2022743    
  -18.9602604      -13.8729849      0.589776516    
  -6.46957827      -7.83414268      -19.9033871    
   2.93942761      -15.1477957      -27.9224625    
   17.8851566      -37.9875031       13.3002806    
  -12.1579962      -10.5909252      -6.21284097E-02
   38.2743988      -18.7078266       31.4968796    
   36.0281868      -14.2564869      -4.04009676    
   1.79313254      -28.1504440       8.59762001    
  -8.77398014      -14.4137125      -19.5964622    
  -31.9971828      -22.8376827       9.20479965    
  -2.71262193       30.4105854       31.2502861    
  -18.6750107      -24.6994038       30.1773891    
  -1.21939921       32.0088615      -38.4624481    
  -27.9092178       23.4177322       38.2841682    
  -25.7735901       5.38422155       20.0524387    
   35.5333519       33.1809425      -11.9279194    
  -12.2503548      -33.0383606      -10.3416996    
  -31.6977596      -24.6298275       24.7513733    
  -37.9285240      -23.1328506      -2.35571551    
  -5.97205496      -34.7013397       22.9834633    
  -1.38114536       29.4362030       27.7515373    
  -16.4310322       3.69036222       3.21332455    
  -19.6413021       3.21241951       3.08052707    
   34.2558746      -9.02995968       33.8468704    
  -26.1342506       15.1504602       12.1036873    
  -30.7017517      -21.7350101       20.6283264    
   22.9691067      -9.67558861       15.7763014    
   36.1127205       32.8222427      -6.56300259    
   19.8552704      -28.4895763       27.5113583    
  -31.0599918      -13.1279354       24.6545906    
   26.0042191      -4.92216158      -1.24921608    
  -6.23858690       22.7520275       19.5069103    
   9.27368164      -5.58109093      -10.7263412    
  -6.28765392       25.1857853       22.5330410    
  -33.7938805       13.3579473       27.9096680    
  -18.0263863       14.1477041       1.97057724    
  -32.1910286      -7.20401478      -24.4667587    
  0.669978797       27.7193127      -18.3446960    
   28.5908108       37.4737663       29.0965805    
  -7.89721298       12.6762857       12.1382036    
  -19.1307297       15.8272200      -25.1984844    
   14.3537483      -8.23679447      -5.29028225    
  -19.5879307      -8.02110195      -3.70754027    
  -14.3019524       31.3065376      -34.1342201    
  -4.53592968      -15.3318834      -9.76958275    
  -11.8733025      -2.29421186      -9.16811371    
   32.9375954       19.7534485       37.2072182    
  -14.0571461      -20.1602345       33.0481567    
   32.9157982       30.8605900      -17.3897057    
  -2.32894468      -4.48714304       20.8157825    
  -35.0346832       31.3212261      -19.5701218    
   11.5391741      -19.4843426      -16.0318851    
  -29.3535843      -21.5438690       28.2854652    
  -21.6510220       27.8428345       8.52005005    
   6.77792311       24.3901157      -24.1792431    
  -3.55086160      -32.0358276      -31.5713253    
   37.4180603       14.4068575       1.03348720    
   1.25944293      -21.6671810      -5.68266106    
   1.91636479      -24.8163834      -5.22307730    
  -24.5124664       26.2863026       1.99586415    
   29.6355400      -14.5430870      -7.89880705    
  -12.7887259      -24.5432339      -17.2852364    
  -6.90282774      -17.9256649       18.6611404    
  -32.7455864       37.0180855      -15.2962599    
   5.49917507      -6.52356577       5.79006624    
  -21.2983837       3.13570881      -33.1407700    
  -37.3545456      -1.93511868      -26.8595028    
  -26.4771118      -20.0195065       2.42175817    
  -13.7717266       12.7778740      -17.2527142    
   38.3460426       27.3966751      -12.1996250    
   8.92956543       32.2329140       36.1297150    
  -15.9092693      -26.8327045       28.0072002    
  -8.73992729       36.8541374      -33.9589424    
  -16.5895119     -0.295076638      -20.7857819    
   18.5323296       22.5309830       35.0162468    
   24.8993912      -4.50882353E-02   15.3326826    
   3.12731051       18.7811890      -38.1017265    
  -24.8305149      0.989083529       31.4212952    
   9.06055737      -24.4191151      -13.4412231    
  -9.29380417       17.6709538      -28.7021484    
   23.2654457       4.52860165       1.88007927    
  -9.93209171      -15.0395908       9.09352112    
   33.7317429      -22.3896255      -11.5122471    
   13.7584534      -5.83333492      -21.7929211    
  -20.3235016       2.69888973       13.4725151    
   2.05310893      -29.9251404      -9.70974255    
   13.7396774       14.9997997       38.3917351    
  -21.4504356      -29.8948364      -28.8239651    
  -30.7343121       21.4774323      -35.6090698    
  -19.5998974      -33.4005165      -1.40024829    
   24.3566475       2.30552769      -8.71138763    
  -7.40189934       26.8144245       31.5006371    
  -35.3689041      -16.0056438       26.9171257    
 -0.823175013       21.5085030       4.19796991    
   12.7037821       16.1760178      -9.74365711    
   33.4511566       31.1699963      -33.5510864    
   25.8502960       6.10457659      -31.4268436    
   8.91535568      -6.34233952      -28.0309525    
   31.0281887      -3.48259521      -19.3699589    
   8.30435371       26.6050224       28.2650032    
  -26.5494118       38.5039940       7.14997244    
  -14.9344597       13.8456945       32.9542885    
   13.1619883      -19.1905251       12.6998730    
  -29.7531357      -37.7401772       21.0592785    
   36.0584717       31.0190239       23.8235874    
  -10.1603222      -21.0460796       29.7501392    
  -32.4384499      -11.9184780      -26.8016663    
  -37.5803909      -1.38328624       34.5521736    
   12.7502718       4.63328695       19.5427952    
   29.6016808       26.8393440      -11.6729689    
   4.52667665      -20.3946152       13.4338732    
   18.0286865       5.93173552       31.7938709    
  -33.1285286      -26.9074268       30.1621037    
  -12.8271799       12.3005981       2.13939404    
   13.0152102      -4.08771181       29.6723957    
  -18.3307972       15.9211454      0.800171435    
   7.23578882       7.28839779       29.0472298    
  -10.3831253      -12.6636972       7.98235893    
  -16.3270454      -18.9327812       11.1948109    
   19.4051418      -24.7630978      -6.27874088    
   30.8072224       31.2890797       28.6050262    
   8.32575321      -33.8069534       8.44712543    
  -2.73181224       37.8072510       17.2895412    
   25.5211716       5.99433708       37.0192871    
   27.3226166      -30.5887604      -18.9577141    
   37.2970009      -30.1762447      -9.20753765    
   26.9262352       5.90953588      -31.4175491    
  -11.8011818       31.1392288      -10.4603100    
   4.64162111       2.05611348       29.7374134    
  -1.65272689       1.05576026       35.2136993    
   24.3657341       12.5289154      -22.1373806    
  -7.41454268      -25.7879333      -24.1749706    
   8.30009937      -21.4716377      -27.6416054    
  -38.0997505      -23.9778671      -10.1757584    
  -21.3584900      -31.6012344       37.7332306    
   2.13524079       30.1295948       2.32404256    
  -21.4883938       24.0560436      -21.4313698    
  -4.25188875       21.8947067      -29.8230648    
  -22.2490139      -29.2640781      -7.17448711    
  -18.0627899       17.7798195      -19.5600147    
  -14.4315701      -15.1046410      -22.9589710    
  -10.6877356       5.99998331       4.92970514    
  -27.7970295      -8.13993740     -0.888340235    
   17.6927452      -15.6761513      -7.01518536    
   19.4419460      -35.6493378       17.0772171    
  -36.2111359       17.7362385       3.30217338    
   8.56664467       13.9011612       31.3323174    
   23.9191608      -23.0796394       32.9332619    
   11.8759670      -23.6378269      -35.1023102    
  -30.8113537       27.2099094       10.6335049    
  -6.60148430       36.9852028      -28.5550480    
   27.0597725       4.52018070      -26.1943989    
   3.60697150       34.8703041       11.9449921    
  -6.32409143      -15.9786568       10.1312351    
   13.1149702     -0.633546233       10.2044401    
  -9.20446396      -2.76591563      -17.9873295    
   17.7904186      -24.7742805      -36.0733566    
  -30.5495815      -1.39796960      -22.7286472    
  -34.6564140       28.3883553       29.0181656    
  -31.7631950      -36.4798012       20.0287971    
  -30.8683491      -30.2852955       28.8808384    
  -27.5328312       12.7121029      -22.8590317    
  0.364849925      -13.2238312      -10.1631927    
   15.3053379       26.0195675      -5.86284399    
  -37.4852524      -17.1903877      -8.22528553    
  -12.7650146       27.4673309       20.7248898    
  -18.9470787      -29.7877483      -30.3765144    
   35.1469650       27.0852852     -0.331748158    
   33.0977859      -3.56905961      -25.5167160    
   37.1472092       17.0610046      -34.7911034    
   37.7671356       18.8780537       2.08925200    
   20.3774147      -6.94457579      -7.48195028    
  -1.28413260       4.43987274       4.59114361    
   8.00178337      -25.6973763      -35.6377182    
  -2.77229238      -21.7933350      -24.9536591    
   1.12263453      -12.7320051      -19.2159863    
   23.6605625      -24.8348141      -13.1814909    
   35.2297287      -38.2067871      -19.1483269    
   18.2682323      -24.2857704      -38.4109039    
  -22.3564873       26.7215099      -32.8694458    
   26.3175678      -36.8163872       9.79778767    
   3.93208098       5.50851059      -16.4661598    
